transaction_amount,transaction_type,account_age_days,previous_failed_transactions,transaction_hour,location_risk_score,device_risk_score,is_international,average_daily_transaction_amount,fraud
694.87,purchase,1079,0,18,48.02,41.7,0,724.09,0
454.03,purchase,990,0,0,41.96,27.12,0,246.27,0
204.79,payment,472,1,18,29.25,40.69,0,226.87,0
484.18,payment,371,1,2,69.37,54.9,0,322.35,0
153.26,deposit,1206,1,13,22.59,15.48,0,425.97,0
531.86,transfer,926,0,2,33.49,55.3,0,107.46,0
274.13,withdrawal,1471,0,0,40.15,50.92,0,169.01,0
184.85,payment,1056,0,9,24.99,40.43,0,188.17,0
118.17,payment,997,0,12,37.22,34.47,0,257.87,0
1079.04,transfer,308,2,7,24.12,49.56,0,197.79,1
737.16,purchase,984,0,6,17.88,55.33,0,397.02,0
226.54,payment,881,1,4,61.81,31.14,0,274.63,0
314.32,purchase,1062,1,13,12.56,75.54,0,235.51,0
498.08,withdrawal,881,0,9,42.98,24.87,0,305.88,0
141.17,payment,870,1,21,44.37,70.89,0,91.31,0
537.46,payment,845,0,10,25.8,47.2,0,299.11,0
108.83,payment,669,1,14,18.76,71.55,0,160.47,0
1151.95,transfer,1199,1,22,56.57,28.54,0,364.88,0
282.97,withdrawal,2638,2,22,50.29,45.27,0,99.53,0
2287.35,transfer,488,0,11,60.0,14.0,1,315.15,0
423.4,payment,580,0,5,21.66,8.02,0,162.62,0
1428.55,withdrawal,1197,1,9,16.13,19.81,1,429.88,0
90.45,withdrawal,799,1,6,5.02,30.94,0,112.08,0
419.1,transfer,726,0,11,39.4,58.85,0,253.51,0
2413.47,withdrawal,372,0,3,50.02,37.81,0,340.87,1
542.4,payment,597,0,9,30.82,24.92,0,291.23,0
1148.18,withdrawal,550,1,1,57.93,75.33,0,290.37,1
1251.26,transfer,382,0,23,38.45,50.38,0,131.61,1
580.76,transfer,1384,1,0,19.79,41.87,0,127.29,0
344.74,payment,962,1,21,34.26,65.42,0,285.27,0
1130.22,withdrawal,2518,1,22,43.56,33.95,0,265.39,0
612.86,withdrawal,1010,0,23,16.34,49.75,0,149.44,0
792.06,transfer,509,1,10,41.89,81.9,1,145.23,0
287.85,purchase,1053,0,18,42.15,52.28,0,237.22,0
2979.0,purchase,1155,0,22,16.8,38.29,1,207.5,0
1112.22,payment,696,0,20,27.56,19.8,0,549.79,0
664.34,withdrawal,1139,1,20,24.78,65.01,0,441.53,0
613.44,transfer,1126,1,11,27.43,70.94,0,358.83,0
1340.59,deposit,615,1,17,80.39,64.66,1,466.27,0
1407.35,payment,1235,0,5,55.3,28.32,1,181.61,0
665.76,payment,1033,1,22,37.2,23.72,1,194.71,1
875.23,transfer,921,1,11,30.42,38.51,0,412.43,0
465.28,payment,964,3,6,21.32,15.19,0,253.16,0
1660.22,withdrawal,506,0,7,33.66,33.96,1,260.34,0
877.93,transfer,1644,1,20,8.39,23.95,1,140.41,0
402.83,payment,793,1,4,12.82,43.5,0,403.84,0
979.13,transfer,756,1,16,59.45,34.66,0,322.03,0
187.64,purchase,1072,2,6,26.34,25.03,0,218.82,0
207.91,purchase,2343,0,14,38.14,27.41,0,195.4,0
439.52,transfer,1258,0,12,57.16,31.43,0,433.3,0
433.0,payment,799,1,14,5.95,48.23,0,182.68,0
450.55,payment,1066,1,5,35.8,35.68,0,118.85,0
397.92,purchase,1063,1,21,17.12,33.22,0,444.43,0
802.01,purchase,918,2,21,47.89,32.74,0,448.51,0
1265.27,withdrawal,518,1,22,33.59,63.51,1,182.34,0
1803.21,purchase,1275,0,11,66.98,28.73,0,598.69,0
1080.01,payment,108,0,4,18.7,26.93,0,239.94,1
251.13,withdrawal,733,0,13,31.74,30.06,0,183.32,0
531.85,payment,640,0,1,59.34,40.73,0,317.28,0
667.2,payment,768,1,16,53.8,37.28,0,129.94,0
335.88,transfer,1427,1,6,52.13,57.17,0,157.68,0
1340.81,transfer,725,0,4,46.6,16.01,1,286.09,1
425.26,deposit,875,0,19,45.95,73.79,0,263.06,0
902.97,payment,2070,0,15,36.81,35.89,0,375.08,0
288.96,purchase,747,2,2,24.73,33.91,0,139.62,0
1277.62,purchase,860,1,20,24.0,38.4,0,551.56,0
1605.06,withdrawal,911,0,15,20.98,58.71,0,205.61,0
244.35,deposit,744,0,6,9.28,57.07,0,258.7,0
935.38,transfer,855,0,9,19.63,36.36,1,201.19,1
175.19,transfer,961,2,10,37.01,24.33,0,129.4,0
294.87,payment,727,0,21,44.94,22.09,0,245.88,0
301.88,payment,361,0,13,15.56,30.08,0,338.78,0
205.16,purchase,443,0,19,58.14,46.17,0,228.96,0
1173.4,transfer,896,0,0,33.46,66.37,1,166.24,0
4251.34,transfer,1750,1,12,16.58,39.11,1,380.74,0
3578.53,payment,792,0,2,42.47,17.43,0,387.28,0
1058.72,transfer,1025,1,9,46.44,25.64,0,223.42,0
530.78,purchase,1475,1,13,14.53,14.99,1,294.2,0
918.28,payment,1132,2,20,19.53,56.46,0,379.47,0
440.4,purchase,908,1,6,19.26,24.32,1,337.05,0
231.13,withdrawal,862,1,5,38.92,37.71,0,290.43,0
362.55,purchase,660,0,20,20.27,28.92,0,330.79,0
557.77,payment,1260,0,13,56.37,44.8,0,303.39,0
353.57,withdrawal,1436,1,17,19.31,14.23,0,252.38,0
430.79,payment,132,2,22,19.25,54.58,0,138.22,0
730.11,transfer,1264,0,1,28.84,33.48,0,154.53,0
312.59,purchase,1163,2,14,4.89,42.86,0,309.34,0
750.94,withdrawal,767,0,1,28.99,45.5,0,200.24,0
1015.74,payment,661,3,22,33.72,17.34,0,304.3,0
538.98,purchase,1096,0,10,26.77,56.36,0,136.43,0
199.77,payment,442,1,10,31.42,26.41,0,173.65,0
1489.6,withdrawal,779,0,4,22.8,35.3,0,228.96,1
65.78,deposit,1023,1,15,53.03,52.98,0,75.71,0
203.89,transfer,1565,1,13,3.85,9.96,0,162.89,0
835.21,purchase,1837,0,22,43.31,39.84,0,184.43,0
2759.73,withdrawal,543,2,0,83.06,40.7,0,271.76,1
196.32,purchase,1061,0,17,21.55,70.96,0,222.53,0
327.69,withdrawal,909,0,22,48.23,39.27,0,278.36,0
743.02,withdrawal,1191,0,21,16.89,30.95,1,256.5,0
701.25,payment,846,1,14,43.71,46.9,0,218.32,0
310.55,purchase,1221,0,19,41.87,18.9,0,185.02,0
356.23,payment,1013,0,1,39.98,35.65,0,260.45,0
590.01,deposit,696,2,1,59.15,27.14,0,426.3,0
329.84,payment,1226,0,16,54.78,29.23,0,184.5,0
1375.62,payment,855,0,6,19.65,28.88,0,541.28,0
299.73,purchase,940,1,17,32.95,23.05,0,262.7,0
765.62,payment,591,1,17,4.03,61.74,0,366.55,0
1054.16,transfer,806,0,16,20.15,59.97,0,295.69,1
494.59,purchase,1552,0,21,51.54,31.79,0,315.26,0
369.72,payment,707,0,5,59.12,7.38,0,162.28,0
409.6,payment,1842,0,19,30.91,24.19,0,199.43,0
203.14,transfer,956,0,19,65.98,18.73,0,106.19,0
214.97,payment,1037,0,7,25.28,12.94,0,226.57,0
402.45,payment,645,1,4,52.04,18.94,0,328.52,0
91.65,payment,1261,0,14,30.82,52.86,0,227.34,0
1055.09,transfer,426,0,21,35.64,29.16,1,375.61,0
302.03,payment,816,0,15,37.01,36.31,0,208.5,0
1006.0,payment,647,1,2,30.63,51.47,0,179.08,0
464.63,withdrawal,468,1,10,52.45,28.51,0,195.47,0
1384.77,withdrawal,1190,0,9,44.48,52.17,0,342.73,0
697.0,payment,831,0,14,58.84,37.75,0,487.79,0
1026.41,payment,939,0,14,14.77,66.18,0,566.35,0
817.01,purchase,662,0,23,56.79,6.33,0,326.75,0
598.69,withdrawal,1303,0,20,70.69,11.76,1,367.85,0
131.78,transfer,1009,2,13,20.56,40.55,0,118.6,0
824.69,transfer,1679,0,3,41.35,9.63,1,135.02,0
562.1,payment,680,2,4,69.55,50.07,0,165.64,0
535.36,purchase,678,0,4,26.21,39.81,0,437.86,0
731.83,purchase,1139,0,12,40.51,29.0,0,435.06,0
5618.18,purchase,1756,1,3,11.46,39.5,1,624.14,1
209.6,payment,726,0,4,24.8,19.22,0,163.85,0
805.68,payment,273,0,3,28.44,5.04,0,238.97,0
147.95,payment,502,1,16,11.65,78.33,0,105.83,0
229.46,payment,1551,0,6,35.05,58.87,1,124.72,0
412.66,transfer,800,0,21,16.22,10.29,0,217.92,0
150.2,withdrawal,1923,0,11,36.09,18.58,0,167.31,0
565.75,payment,541,2,16,51.53,86.27,0,168.27,0
90.89,purchase,1143,0,12,30.99,26.02,0,188.45,0
1276.38,payment,1153,3,21,44.83,63.49,0,460.24,0
2862.19,payment,442,0,3,44.68,63.5,0,398.95,0
438.48,purchase,447,1,17,42.26,13.94,0,153.65,0
1805.15,purchase,813,0,13,26.98,36.47,1,393.99,0
857.92,transfer,1188,1,10,59.8,84.01,1,173.72,1
192.06,withdrawal,1077,0,16,15.48,30.43,0,117.81,0
264.55,payment,846,1,12,19.63,21.73,0,185.32,0
524.08,payment,832,0,15,10.25,45.99,1,283.56,0
551.22,transfer,317,0,12,59.87,6.87,0,161.98,0
2805.09,transfer,603,1,2,32.98,48.03,0,324.08,1
417.16,withdrawal,402,0,9,45.28,22.87,0,191.43,0
346.03,payment,1067,0,23,49.34,60.15,0,292.8,0
1020.74,withdrawal,504,0,2,35.16,57.09,0,152.77,0
717.54,purchase,1540,0,5,38.38,21.93,0,249.67,0
130.76,payment,938,1,16,6.69,24.09,0,164.36,0
600.67,payment,594,1,3,65.78,29.02,0,220.87,0
5100.93,transfer,1429,0,1,47.84,36.04,0,544.98,0
337.12,purchase,2692,0,18,16.18,9.41,0,203.27,0
901.2,withdrawal,479,1,4,30.23,21.99,0,133.57,0
1545.75,purchase,485,0,5,28.52,20.47,0,256.84,0
780.0,transfer,583,0,10,26.62,34.62,1,258.83,0
367.91,payment,1433,1,20,48.42,71.7,0,258.07,0
3193.31,transfer,1931,0,23,36.85,43.35,1,315.71,0
92.28,payment,402,0,6,32.32,46.98,0,198.83,0
834.29,purchase,2895,3,7,4.66,89.37,0,329.57,0
577.29,payment,1206,0,12,75.87,81.4,0,245.06,0
115.74,payment,739,0,19,30.15,20.92,0,129.87,0
1207.57,transfer,1156,2,1,63.07,36.41,0,350.25,1
307.45,transfer,1447,0,10,47.58,46.05,0,267.95,0
2052.11,withdrawal,599,0,2,29.23,23.41,0,321.88,0
759.52,transfer,1450,0,5,62.07,65.56,0,137.31,0
676.96,purchase,908,0,15,29.08,41.01,0,359.5,0
2235.99,purchase,398,0,0,27.04,60.22,0,609.79,1
421.86,purchase,1200,0,20,22.4,21.96,0,132.31,0
1509.13,withdrawal,1714,0,2,51.39,34.42,1,381.97,0
269.31,withdrawal,1100,0,19,36.67,15.37,0,268.46,0
228.72,withdrawal,532,4,10,47.89,32.98,0,246.23,0
1120.42,transfer,1108,0,13,13.94,16.53,0,361.35,0
198.72,payment,1024,0,9,48.78,76.11,0,343.89,0
313.23,withdrawal,1153,0,8,36.74,62.26,0,424.19,0
148.37,payment,385,1,15,23.99,58.23,0,139.89,0
955.66,payment,412,2,7,8.64,33.04,0,431.55,0
3099.39,purchase,698,2,1,35.17,39.98,1,291.49,0
153.84,payment,1326,0,0,24.22,23.11,0,107.41,0
181.32,transfer,1235,0,6,65.17,42.6,0,204.14,0
2207.54,withdrawal,1394,0,5,43.67,14.55,0,271.24,0
444.86,payment,1163,1,0,29.47,44.72,0,202.08,0
1467.44,purchase,1284,1,2,82.32,40.14,0,232.49,0
418.25,payment,1021,1,20,19.2,35.39,0,189.03,0
437.51,purchase,849,1,11,41.8,51.35,0,525.91,0
878.09,purchase,1216,2,9,72.19,18.29,0,753.94,0
1769.68,payment,506,0,22,21.58,30.71,0,331.96,0
311.97,payment,573,3,14,6.08,44.71,0,256.25,0
229.48,payment,479,0,3,26.06,27.53,0,151.11,0
847.5,transfer,988,0,17,6.86,44.01,0,424.7,0
412.14,payment,510,1,17,48.93,71.02,0,312.72,0
271.63,deposit,257,0,6,14.47,33.07,0,158.61,0
336.35,payment,439,2,16,38.16,22.35,0,159.14,0
823.4,purchase,1715,1,3,19.22,20.61,1,235.09,0
1830.97,payment,993,0,23,34.06,33.15,1,257.43,0
198.58,deposit,1428,2,13,49.1,36.77,1,328.45,0
370.02,payment,406,0,6,7.78,23.49,1,242.23,0
1488.65,transfer,1138,0,21,3.47,7.61,0,340.95,0
349.65,withdrawal,486,0,12,28.72,13.72,0,202.17,0
759.71,payment,1123,0,21,13.98,55.73,0,242.52,0
1324.48,purchase,233,0,2,56.14,27.57,0,431.77,0
642.04,payment,1394,1,7,26.21,13.14,0,347.85,0
1117.61,transfer,1203,1,10,20.12,19.25,1,249.13,0
220.73,transfer,943,0,6,35.94,42.68,0,286.82,0
523.08,withdrawal,1673,1,12,28.37,22.43,0,243.01,0
347.99,payment,1325,2,8,18.1,36.91,0,125.32,0
193.65,payment,628,2,21,29.2,22.11,1,60.55,0
497.54,payment,497,1,5,23.81,48.37,0,497.48,0
838.89,payment,2425,1,4,64.24,29.26,0,163.6,0
598.81,payment,647,0,23,20.05,67.87,0,209.36,1
563.99,deposit,865,0,17,6.13,47.64,0,693.28,0
500.52,transfer,560,0,0,51.63,46.1,0,148.28,0
708.31,withdrawal,1292,0,20,11.19,34.74,1,236.64,0
1721.76,transfer,589,2,4,57.35,41.23,0,444.55,1
886.7,payment,923,2,16,27.43,75.88,0,546.21,0
2096.1,transfer,1104,0,0,6.27,13.73,0,310.74,0
771.6,payment,674,2,6,31.2,41.59,0,426.46,0
606.47,transfer,1097,1,20,19.68,14.2,0,225.69,0
1158.76,transfer,1857,1,0,21.16,35.93,1,60.41,0
901.97,transfer,1020,0,11,48.58,11.24,0,409.38,0
392.01,deposit,1243,0,9,47.95,36.89,0,246.53,0
1214.87,payment,763,0,5,87.13,33.13,1,213.69,1
1029.14,transfer,732,0,2,38.8,47.47,0,204.96,0
563.83,payment,483,2,9,4.25,46.87,0,337.94,0
466.82,transfer,978,2,8,57.65,19.19,0,336.18,0
539.14,purchase,1437,0,2,54.64,17.83,0,249.83,0
275.1,payment,1213,1,17,30.78,64.9,0,304.01,0
695.05,withdrawal,730,1,2,28.85,53.88,0,146.86,0
471.51,transfer,798,0,9,8.49,47.16,0,227.23,0
743.04,payment,1869,2,22,73.76,47.19,0,150.11,0
223.68,deposit,1147,0,8,7.42,41.43,0,147.66,0
809.78,transfer,1306,1,16,27.21,62.35,0,290.98,0
1367.89,purchase,1379,2,11,24.93,51.71,1,255.96,0
672.73,transfer,747,0,15,54.56,40.54,0,202.36,0
488.86,deposit,704,1,18,46.26,75.49,0,222.06,0
750.78,payment,740,0,11,37.89,21.72,0,302.03,0
2180.55,transfer,696,0,15,22.69,32.88,0,341.07,0
827.42,purchase,1695,1,11,73.34,40.89,0,316.52,0
136.28,transfer,844,1,7,38.15,39.5,0,104.94,0
359.59,transfer,1583,0,18,31.22,42.3,0,73.31,0
137.21,deposit,858,0,9,12.65,56.37,0,170.97,0
983.52,withdrawal,883,0,1,90.8,34.34,0,73.84,0
2014.55,withdrawal,339,1,6,43.88,38.97,1,471.08,0
2323.83,withdrawal,720,1,16,22.06,19.92,1,218.64,0
110.01,purchase,1716,0,15,46.26,39.42,0,129.42,0
738.23,purchase,1686,0,13,51.58,22.05,0,217.47,0
463.28,withdrawal,711,1,10,17.86,50.78,0,92.57,0
643.42,payment,270,1,7,72.98,25.42,0,130.91,0
1525.65,payment,569,3,1,83.91,63.99,0,209.97,1
884.62,withdrawal,708,0,5,56.37,37.37,0,193.93,0
938.99,purchase,710,1,23,73.61,60.15,0,209.16,1
829.92,transfer,710,1,20,46.45,13.82,0,306.39,0
2128.38,payment,932,1,1,23.82,72.1,1,378.85,1
821.15,payment,538,0,22,30.52,58.45,0,263.41,0
1662.17,transfer,869,0,18,24.87,49.81,0,387.93,0
2347.55,purchase,1049,1,2,37.83,47.32,1,196.02,1
1080.41,payment,737,1,10,19.67,23.73,1,411.61,0
1148.14,withdrawal,953,0,4,48.67,54.31,0,265.32,0
1356.51,purchase,1846,0,17,45.96,29.72,0,364.16,0
206.7,deposit,1237,0,16,53.42,6.76,0,197.89,0
656.21,payment,1156,0,5,68.83,61.35,0,259.85,0
1430.88,deposit,766,0,18,25.18,71.1,0,579.42,0
554.1,withdrawal,695,2,7,15.33,77.02,0,258.96,1
614.94,purchase,892,0,11,2.35,33.21,0,377.36,0
1212.66,payment,1145,0,2,16.22,43.58,0,398.36,0
2544.2,transfer,1015,0,22,10.52,42.31,0,327.53,0
847.02,withdrawal,969,0,4,69.51,21.69,0,353.61,0
280.68,payment,1328,1,20,52.2,38.98,0,198.17,0
605.11,transfer,1115,0,20,31.06,43.5,1,168.31,0
441.82,withdrawal,1291,1,3,12.67,50.36,0,151.15,0
1679.23,withdrawal,589,0,2,39.47,65.95,0,299.91,1
2406.18,payment,495,1,3,72.36,30.45,0,255.56,1
961.34,transfer,1773,1,20,12.27,47.47,0,290.57,0
914.73,payment,259,2,2,61.3,83.5,1,138.97,1
205.37,purchase,525,1,14,21.62,52.8,0,180.93,0
286.51,deposit,763,2,21,16.52,58.83,1,372.67,0
254.05,payment,1576,0,7,4.53,59.81,0,273.7,0
316.33,payment,486,0,13,32.38,29.5,0,266.22,0
1319.44,payment,348,1,1,44.4,38.03,0,226.46,0
583.3,transfer,605,0,22,22.91,59.9,0,173.23,1
2355.79,purchase,721,2,14,48.73,59.0,1,417.75,0
3751.74,transfer,948,1,17,77.09,82.84,1,448.92,1
258.58,payment,1168,4,6,32.1,16.04,0,260.44,0
157.14,payment,1348,0,17,23.78,26.75,0,96.24,0
804.36,payment,433,0,15,65.83,47.08,0,237.21,0
1518.96,purchase,246,0,3,21.41,25.41,0,463.68,0
400.79,withdrawal,933,1,13,71.84,52.04,0,183.44,0
673.51,withdrawal,482,1,2,25.52,18.45,0,204.05,0
608.94,payment,685,0,16,11.47,7.77,1,364.84,0
273.55,deposit,784,1,22,22.15,81.54,0,202.47,0
948.92,transfer,709,0,20,30.68,25.54,1,253.71,0
95.95,purchase,326,0,11,14.58,26.77,0,82.72,0
660.72,purchase,978,0,21,11.33,17.39,0,453.75,0
2613.42,transfer,2068,0,23,36.78,31.37,0,351.11,0
362.02,purchase,870,0,10,85.26,69.5,0,404.76,0
191.36,payment,2223,0,7,14.41,32.6,1,161.11,0
4025.66,withdrawal,257,0,4,35.85,58.97,0,497.79,1
276.11,payment,599,0,14,20.66,33.58,0,243.08,0
1523.09,transfer,1911,1,9,40.87,68.0,0,420.5,0
719.8,payment,591,0,13,23.02,32.71,0,296.25,0
1594.6,payment,1011,0,22,26.54,72.33,0,358.37,0
760.97,payment,879,0,1,49.2,25.68,0,306.51,0
435.01,payment,771,0,7,15.59,44.02,0,201.75,0
545.77,withdrawal,1355,0,12,22.39,31.49,1,112.64,0
810.36,transfer,894,2,17,35.93,44.46,0,435.08,0
165.63,payment,1246,1,22,44.66,45.41,0,63.47,0
331.15,deposit,1934,0,20,15.29,30.14,0,376.15,0
1050.85,deposit,1374,0,10,35.32,49.53,1,434.83,0
128.16,payment,523,1,13,51.09,63.24,0,126.86,0
2059.64,transfer,2445,0,11,61.36,84.68,1,207.02,0
489.32,withdrawal,1150,1,2,49.13,39.37,0,119.75,0
151.04,purchase,807,2,16,38.54,23.08,0,187.8,0
706.72,transfer,477,0,19,43.64,54.21,0,401.8,0
325.55,purchase,921,0,18,45.14,35.24,0,356.54,0
287.64,payment,622,0,8,67.06,9.15,0,335.18,0
1078.83,transfer,416,2,19,11.6,44.69,0,207.71,1
297.97,purchase,500,0,5,24.85,53.5,0,67.41,0
143.85,withdrawal,379,1,10,25.41,54.55,0,135.96,0
531.7,purchase,291,1,6,28.84,61.28,1,226.45,0
118.94,payment,748,0,10,34.38,6.01,0,150.65,0
1156.88,payment,843,0,22,26.31,34.94,0,377.96,0
1559.49,payment,1078,0,11,12.17,39.75,1,504.91,0
561.63,payment,2466,0,18,29.2,55.6,0,295.21,0
237.8,payment,1134,0,23,14.16,12.7,0,126.09,0
1694.97,transfer,689,0,3,30.25,26.02,1,442.27,1
1088.57,transfer,733,1,22,40.62,71.22,0,266.31,1
1610.56,withdrawal,984,1,2,32.34,56.97,0,249.98,0
2444.23,transfer,513,1,14,27.84,24.8,0,322.59,0
100.97,payment,1223,1,10,24.39,40.24,0,138.84,0
978.63,withdrawal,764,0,6,79.14,76.07,0,209.33,0
536.76,payment,1319,1,15,32.31,57.25,0,242.1,0
249.51,purchase,940,2,21,42.21,37.65,0,283.72,0
836.62,payment,805,0,1,30.11,28.81,0,296.86,0
1635.97,transfer,1489,2,4,19.65,76.52,0,322.34,0
370.19,purchase,404,2,12,83.51,52.98,0,190.22,0
749.94,withdrawal,1055,1,2,30.43,65.08,0,101.44,1
1044.37,withdrawal,378,0,7,28.68,23.67,0,225.4,0
592.86,withdrawal,1774,2,9,4.97,43.26,0,238.54,0
425.01,payment,959,1,10,52.1,26.33,1,99.09,0
239.21,withdrawal,871,0,16,27.32,31.42,0,185.31,0
361.89,purchase,1334,0,11,27.45,42.29,0,272.0,0
625.87,deposit,687,0,1,50.68,42.7,0,199.1,0
612.51,transfer,781,0,15,45.31,78.32,0,266.99,0
873.24,transfer,478,0,7,64.56,82.94,0,195.02,1
2519.19,purchase,667,2,0,36.89,28.37,0,333.09,0
189.78,transfer,1185,0,18,89.06,42.82,0,156.47,0
253.44,payment,791,1,10,43.32,10.09,0,251.43,0
880.8,payment,569,1,15,26.16,16.49,0,257.06,0
570.55,payment,1519,1,15,48.77,17.46,0,371.37,0
4335.52,transfer,1426,4,2,28.44,22.7,1,214.51,1
401.99,payment,2274,1,19,21.8,33.97,0,501.68,0
4334.36,payment,603,1,4,73.85,26.26,1,492.97,1
175.64,payment,1420,0,17,19.94,9.12,0,161.46,0
261.74,deposit,1170,0,17,40.63,23.73,0,248.05,0
758.73,payment,985,1,2,82.46,80.29,1,132.52,1
2075.69,payment,1826,1,2,56.73,56.84,0,311.05,0
357.71,transfer,1051,1,20,39.64,42.75,0,197.8,0
1337.11,payment,630,1,0,46.6,44.79,0,264.64,0
1128.36,deposit,753,2,5,28.87,59.32,1,222.65,1
4231.21,purchase,391,0,23,17.3,30.07,0,740.79,0
1568.59,transfer,1152,1,2,41.36,17.93,0,234.67,0
247.7,transfer,1813,2,14,51.85,17.93,0,225.17,0
2248.31,transfer,1057,1,8,14.29,56.18,1,382.35,0
618.16,payment,986,1,10,79.32,30.79,0,407.09,1
1355.56,payment,1316,1,3,30.21,56.92,0,282.25,1
654.58,payment,1220,0,14,10.39,55.06,0,412.22,0
415.25,payment,1537,0,8,36.26,20.83,0,682.61,0
356.03,withdrawal,892,3,16,41.8,50.89,0,217.18,0
178.12,payment,1102,0,18,73.27,29.62,0,140.27,0
451.53,payment,869,1,11,37.48,41.48,0,300.18,0
1925.9,transfer,473,1,0,46.98,11.39,0,394.8,0
1449.81,transfer,525,1,15,8.11,29.36,0,483.11,0
1879.09,payment,651,0,11,51.32,31.39,1,324.76,0
236.75,payment,464,0,17,32.19,41.49,1,254.29,0
347.82,payment,971,1,18,39.9,37.3,0,172.98,0
4664.76,payment,1356,3,4,38.11,33.57,1,435.89,0
1162.23,purchase,691,1,2,56.41,31.45,0,288.95,0
99.57,purchase,353,1,10,20.22,42.28,0,102.76,0
1936.4,transfer,619,0,21,43.16,39.89,1,578.81,1
501.59,transfer,794,0,7,14.14,38.02,0,144.52,0
1187.53,purchase,1312,0,10,30.74,22.33,1,398.16,0
331.91,withdrawal,928,1,19,23.15,15.11,0,278.19,0
475.09,payment,927,1,19,29.47,71.53,1,106.83,0
650.13,payment,1126,0,18,57.72,67.9,1,240.79,0
580.97,transfer,1407,3,22,26.77,14.82,0,217.47,0
227.57,withdrawal,1781,1,19,54.46,21.58,0,119.71,0
1200.93,payment,692,1,3,35.78,22.64,0,310.68,0
384.67,payment,892,0,10,30.28,58.44,0,372.89,0
307.01,payment,691,0,18,38.21,39.76,0,248.54,0
819.11,payment,1099,2,13,14.22,60.73,0,214.75,0
1137.45,transfer,352,0,3,37.67,32.31,0,321.43,0
112.22,withdrawal,2004,1,16,26.54,43.68,0,54.63,0
1015.42,transfer,1154,1,4,63.25,18.0,0,203.48,0
490.74,payment,1071,1,7,20.1,61.11,1,210.64,0
473.02,payment,627,0,23,41.83,48.38,0,252.26,0
205.48,purchase,744,0,23,56.14,25.86,0,115.93,0
227.67,transfer,465,0,0,61.81,26.28,0,88.34,0
529.07,payment,610,0,9,46.78,48.35,0,151.4,0
346.53,payment,1407,0,7,20.39,43.97,0,308.49,0
796.7,purchase,391,0,12,54.59,50.82,1,208.96,0
139.19,purchase,2197,1,19,21.62,75.39,0,150.9,0
2262.04,purchase,1535,0,19,19.52,53.67,1,537.4,0
464.68,withdrawal,1061,1,3,31.95,28.01,0,214.66,0
857.3,transfer,588,0,17,52.31,17.2,0,252.97,0
1321.58,transfer,1247,2,0,28.2,16.6,0,432.91,0
995.47,payment,1191,0,12,45.18,37.15,0,269.93,0
437.51,withdrawal,685,0,13,39.67,40.55,0,319.99,0
365.54,withdrawal,1142,1,9,24.0,45.17,0,168.87,0
399.91,payment,792,0,21,19.28,14.57,0,259.29,0
1240.64,purchase,336,2,15,55.33,42.06,0,506.14,0
1413.92,transfer,481,0,23,31.14,29.4,1,301.67,0
249.94,payment,1509,1,10,31.85,41.66,0,282.06,0
288.67,payment,729,0,9,58.94,34.55,0,224.68,0
346.73,purchase,642,0,14,33.3,44.77,0,131.56,0
1410.24,purchase,969,2,5,46.55,53.96,0,411.85,0
1499.69,transfer,278,2,19,46.01,45.91,0,243.79,0
1524.52,deposit,919,0,7,40.28,14.5,1,180.57,0
355.66,purchase,998,0,2,56.25,29.09,0,124.49,0
2609.55,purchase,1231,1,11,22.75,39.4,1,288.7,0
172.46,purchase,528,0,16,59.5,28.85,0,142.14,0
1268.38,transfer,679,1,12,48.32,76.48,0,413.49,1
666.26,purchase,987,0,1,54.73,27.59,0,185.71,0
2298.15,withdrawal,553,0,0,64.32,46.03,0,261.91,0
690.72,purchase,1026,1,17,9.59,36.44,0,298.97,0
888.41,payment,967,0,23,7.45,26.09,0,283.42,0
854.24,purchase,266,0,5,19.21,54.24,0,373.45,0
1273.91,deposit,1392,0,23,53.45,32.15,1,193.97,0
1245.05,payment,560,2,11,19.64,56.03,1,253.78,0
1386.71,deposit,930,1,3,19.42,21.75,0,327.91,0
6505.86,transfer,2017,0,6,36.58,25.41,1,483.91,1
1080.73,payment,592,0,23,73.77,37.37,0,361.45,0
431.12,payment,1130,0,7,43.87,30.0,0,392.03,0
387.64,purchase,2254,0,20,27.21,39.45,0,217.24,0
325.04,withdrawal,1209,0,15,4.49,31.83,1,301.59,0
1661.94,payment,1529,1,19,42.98,46.41,0,452.04,0
262.96,withdrawal,499,2,10,15.41,28.49,0,247.95,0
1570.23,transfer,1774,0,2,18.66,50.53,0,302.41,0
110.72,transfer,340,0,11,25.13,25.31,0,110.04,0
457.78,purchase,1170,1,22,40.98,11.57,0,342.27,0
1797.79,withdrawal,912,0,23,66.46,55.78,0,280.69,0
246.76,purchase,781,1,9,32.7,11.01,0,332.05,0
905.87,withdrawal,715,0,2,61.55,54.95,0,219.68,1
519.6,deposit,1222,1,5,30.71,28.07,0,96.72,0
727.02,payment,628,0,9,59.44,38.71,0,349.59,0
363.48,payment,734,0,23,55.33,6.95,0,179.79,0
95.21,payment,1174,2,12,77.59,49.43,0,116.33,1
858.94,withdrawal,1500,0,11,14.24,19.62,0,271.93,0
5234.56,withdrawal,864,1,19,17.81,37.72,1,512.3,1
157.77,purchase,1808,0,4,42.45,29.36,0,166.93,0
194.14,transfer,995,0,6,48.16,24.95,0,183.31,0
1899.49,payment,950,0,17,46.27,64.23,1,357.5,0
